n-size,edge_probability,operations_count,operations_count,output
10,0.7,795,1.753E-5,true
10,0.7,777,1.7181E-5,true
10,0.7,780,1.9416E-5,true
10,0.7,740,1.753E-5,true
10,0.7,732,4.33E-6,false
10,0.7,775,1.7111E-5,true
10,0.7,859,3.6177E-5,true
10,0.7,630,1.8997E-5,true
10,0.7,757,1.6063E-5,true
10,0.7,817,1.7181E-5,true
10,0.7,756,1.8019E-5,true
10,0.7,752,4.191E-6,false
10,0.7,668,1.8508E-5,true
10,0.7,818,2.2488E-5,true
10,0.7,842,1.6273E-5,true
10,0.7,691,1.7251E-5,true
10,0.7,672,1.5575E-5,true
10,0.7,712,1.4946E-5,true
10,0.7,797,1.4597E-5,true
10,0.7,776,3.3803E-5,true
10,0.7,821,1.6134E-5,true
10,0.7,753,1.76E-5,true
10,0.7,798,2.0882E-5,true
10,0.7,674,1.6762E-5,true
10,0.7,735,1.5714E-5,true
10,0.7,713,1.6203E-5,true
10,0.7,819,1.4876E-5,true
10,0.7,818,1.7879E-5,true
10,0.7,840,2.2908E-5,true
10,0.7,757,2.2349E-5,true
10,0.7,710,1.9067E-5,true
10,0.7,774,3.841E-6,false
10,0.7,861,1.32E-5,true
10,0.7,734,3.911E-6,false
10,0.7,861,1.4317E-5,true
10,0.7,757,1.8578E-5,true
10,0.7,796,1.5225E-5,true
10,0.7,757,1.5714E-5,true
10,0.7,779,1.7321E-5,true
10,0.7,941,1.7391E-5,true
10,0.7,798,1.9626E-5,true
10,0.7,652,1.5365E-5,true
10,0.7,819,2.0115E-5,true
10,0.7,840,1.5365E-5,true
10,0.7,736,4.33E-6,false
10,0.7,696,1.7251E-5,true
10,0.7,714,4.749E-6,false
10,0.7,715,1.9137E-5,true
10,0.7,715,1.4247E-5,true
10,0.7,756,2.0114E-5,true
10,0.7,711,3.772E-6,false
10,0.7,838,1.4318E-5,true
10,0.7,710,1.5714E-5,true
10,0.7,693,2.7657E-5,true
10,0.7,628,1.3828E-5,true
10,0.7,777,1.6413E-5,true
10,0.7,669,2.3466E-5,true
10,0.7,692,1.7042E-5,true
10,0.7,737,1.7181E-5,true
10,0.7,690,1.4666E-5,true
10,0.7,650,1.5854E-5,true
10,0.7,737,4.33E-6,false
10,0.7,757,1.795E-5,true
10,0.7,796,1.8159E-5,true
10,0.7,797,2.1301E-5,true
10,0.7,839,1.5714E-5,true
10,0.7,756,1.5365E-5,true
10,0.7,800,1.76E-5,true
10,0.7,778,1.774E-5,true
10,0.7,797,1.4667E-5,true
10,0.7,795,2.0534E-5,true
10,0.7,734,1.4737E-5,true
10,0.7,775,1.8927E-5,true
10,0.7,816,1.5296E-5,true
10,0.7,903,1.3828E-5,true
10,0.7,844,1.8228E-5,true
10,0.7,799,1.76E-5,true
10,0.7,697,1.6832E-5,true
10,0.7,796,1.6553E-5,true
10,0.7,735,1.4247E-5,true
10,0.7,798,1.5016E-5,true
10,0.7,899,1.9555E-5,true
10,0.7,822,1.9835E-5,true
10,0.7,694,2.193E-5,true
10,0.7,858,1.6343E-5,true
10,0.7,819,1.4666E-5,true
10,0.7,839,1.7251E-5,true
10,0.7,651,1.6134E-5,true
10,0.7,694,4.19E-6,false
10,0.7,693,1.7251E-5,true
10,0.7,774,4.26E-6,false
10,0.7,715,1.6623E-5,true
10,0.7,776,1.9555E-5,true
10,0.7,779,1.6342E-5,true
10,0.7,774,4.261E-6,false
10,0.7,713,4.33E-6,false
10,0.7,903,1.6203E-5,true
10,0.7,712,2.0184E-5,true
10,0.7,774,1.3479E-5,true
10,0.7,777,1.4806E-5,true
10,0.7,776,1.6203E-5,true
10,0.7,837,1.7111E-5,true
10,0.7,775,1.6273E-5,true
10,0.7,715,1.7181E-5,true
10,0.7,819,1.3759E-5,true
10,0.7,780,1.7739E-5,true
10,0.7,819,1.313E-5,true
10,0.7,824,1.6133E-5,true
10,0.7,776,1.6203E-5,true
15,0.3,1159,4.2743E-5,true
15,0.3,1112,7.263E-6,false
15,0.3,1470,2.7238E-5,true
15,0.3,1345,5.657E-6,false
15,0.3,1252,5.727E-6,false
15,0.3,1032,7.613E-6,false
15,0.3,720,4.4E-6,false
15,0.3,686,4.26E-6,false
15,0.3,1474,2.0184E-5,false
15,0.3,546,3.841E-6,false
15,0.3,1159,3.7366E-5,true
15,0.3,249,4.26E-6,false
15,0.3,1096,2.9403E-5,true
15,0.3,376,4.26E-6,false
15,0.3,1130,2.626E-5,true
15,0.3,251,4.26E-6,false
15,0.3,1254,9.499E-6,false
15,0.3,1065,8.032E-6,false
15,0.3,1192,8.032E-6,false
15,0.3,452,4.26E-6,false
15,0.3,1161,2.675E-5,true
15,0.3,953,4.749E-6,false
15,0.3,952,5.168E-6,false
15,0.3,515,4.749E-6,false
15,0.3,499,5.587E-6,false
15,0.3,1381,2.6749E-5,true
15,0.3,921,4.819E-6,false
15,0.3,1286,2.3816E-5,true
15,0.3,1038,5.308E-6,false
15,0.3,1215,4.26E-6,false
15,0.3,593,4.749E-6,false
15,0.3,1347,2.9054E-5,true
15,0.3,1206,5.308E-6,false
15,0.3,1344,2.5562E-5,true
15,0.3,734,5.587E-6,false
15,0.3,910,5.657E-6,false
15,0.3,486,3.771E-6,false
15,0.3,989,5.098E-6,false
15,0.3,1126,2.8146E-5,true
15,0.3,281,5.238E-6,false
15,0.3,440,3.842E-6,false
15,0.3,672,4.33E-6,false
15,0.3,1080,7.543E-6,false
15,0.3,280,3.352E-6,false
15,0.3,674,3.911E-6,false
15,0.3,1283,5.797E-6,false
15,0.3,829,4.26E-6,false
15,0.3,1192,2.8984E-5,true
15,0.3,1047,5.238E-6,false
15,0.3,1113,5.587E-6,false
15,0.3,971,4.679E-6,false
15,0.3,939,5.168E-6,false
15,0.3,1249,5.867E-6,false
15,0.3,439,4.33E-6,false
15,0.3,218,4.819E-6,false
15,0.3,1032,1.32E-5,false
15,0.3,1143,5.238E-6,false
15,0.3,1191,3.3315E-5,true
15,0.3,436,4.68E-6,false
15,0.3,1314,4.749E-6,false
15,0.3,719,4.26E-6,false
15,0.3,1128,8.521E-6,false
15,0.3,1296,1.2711E-5,false
15,0.3,217,1.0896E-5,false
15,0.3,1285,1.3968E-5,false
15,0.3,563,1.6273E-5,false
15,0.3,1257,2.5772E-5,true
15,0.3,957,5.308E-6,false
15,0.3,1064,5.169E-6,false
15,0.3,842,3.771E-6,false
15,0.3,1235,6.076E-6,false
15,0.3,1065,2.619E-5,true
15,0.3,1315,5.238E-6,false
15,0.3,279,4.33E-6,false
15,0.3,1252,7.194E-6,false
15,0.3,1286,2.7238E-5,true
15,0.3,563,5.797E-6,false
15,0.3,1032,9.219E-6,false
15,0.3,1063,6.076E-6,false
15,0.3,1466,7.194E-6,false
15,0.3,1077,9.499E-6,false
15,0.3,1319,3.1708E-5,true
15,0.3,847,5.308E-6,false
15,0.3,1191,2.4724E-5,true
15,0.3,407,4.331E-6,false
15,0.3,1189,4.2393E-5,true
15,0.3,1219,7.612E-6,false
15,0.3,1201,5.308E-6,false
15,0.3,752,4.26E-6,false
15,0.3,1241,5.587E-6,false
15,0.3,391,4.26E-6,false
15,0.3,1237,7.613E-6,false
15,0.3,531,4.19E-6,false
15,0.3,219,4.191E-6,false
15,0.3,1718,6.076E-6,false
15,0.3,798,3.771E-6,false
15,0.3,1126,5.238E-6,false
15,0.3,187,5.727E-6,false
15,0.3,998,3.772E-6,false
15,0.3,264,4.33E-6,false
15,0.3,674,4.33E-6,false
15,0.3,844,4.33E-6,false
15,0.3,249,3.911E-6,false
15,0.3,671,4.749E-6,false
15,0.3,1218,9.847E-6,false
15,0.3,1320,6.216E-6,false
15,0.3,1346,2.9473E-5,true
15,0.3,1317,6.0064E-5,true
15,0.3,1083,5.168E-6,false
15,0.3,1188,8.451E-6,false
15,0.3,1350,2.8146E-5,true
15,0.3,1474,3.4641E-5,true
15,0.3,249,4.33E-6,false
15,0.3,1283,5.168E-6,false
15,0.3,1283,5.657E-6,false
15,0.3,1094,4.749E-6,false
15,0.3,892,4.819E-6,false
15,0.3,219,6.216E-6,false
15,0.3,1218,3.8203E-5,true
15,0.3,1341,1.4387E-5,false
15,0.3,1237,2.3467E-5,false
15,0.3,529,1.4736E-5,false
15,0.3,1031,1.1384E-5,false
15,0.3,1378,1.1524E-5,false
15,0.3,218,8.66E-6,false
15,0.3,752,9.568E-6,false
15,0.3,672,6.984E-6,false
15,0.3,1534,9.987E-6,false
15,0.3,1227,2.4723E-5,true
15,0.3,1093,5.727E-6,false
15,0.3,1187,1.5295E-5,false
15,0.3,563,1.2083E-5,false
15,0.3,1207,9.498E-6,false
15,0.3,1066,3.4361E-5,true
15,0.3,1204,9.918E-6,false
15,0.3,1288,2.8635E-5,true
15,0.3,1125,1.1314E-5,false
15,0.3,1173,1.0337E-5,false
15,0.3,455,4.68E-6,false
15,0.3,921,5.797E-6,false
15,0.3,1190,7.124E-6,false
15,0.3,1127,5.308E-6,false
15,0.3,702,4.819E-6,false
15,0.3,576,4.82E-6,false
15,0.3,1223,3.0032E-5,true
15,0.3,218,6.565E-6,false
15,0.3,1278,7.543E-6,false
15,0.3,1251,2.7238E-5,true
15,0.3,1222,2.3467E-5,true
15,0.3,941,9.079E-6,false
15,0.3,1286,6.216E-6,false
15,0.3,1110,5.098E-6,false
15,0.3,941,5.168E-6,false
15,0.3,1380,2.626E-5,true
15,0.3,751,3.771E-6,false
15,0.3,1568,2.3396E-5,true
15,0.3,1106,5.378E-6,false
15,0.3,1383,2.619E-5,true
15,0.3,219,4.26E-6,false
15,0.3,1263,5.308E-6,false
15,0.3,1411,5.378E-6,false
15,0.3,1078,5.308E-6,false
15,0.3,1469,2.1092E-5,true
15,0.3,1440,2.3257E-5,true
15,0.3,859,5.797E-6,false
15,0.3,281,3.702E-6,false
15,0.3,718,4.33E-6,false
15,0.3,733,3.912E-6,false
15,0.3,375,3.772E-6,false
15,0.3,264,3.771E-6,false
15,0.3,1255,5.099E-6,false
15,0.3,1020,5.169E-6,false
15,0.3,1218,5.168E-6,false
15,0.3,1440,2.9054E-5,true
15,0.3,1409,2.2907E-5,true
15,0.3,764,5.169E-6,false
15,0.3,1081,6.285E-6,false
15,0.3,1046,4.26E-6,false
15,0.3,1125,5.168E-6,false
15,0.3,1414,5.1054E-5,true
15,0.3,311,4.4E-6,false
15,0.3,1189,5.727E-6,false
15,0.3,750,4.4E-6,false
15,0.3,1349,5.238E-6,false
15,0.3,1048,5.727E-6,false
15,0.3,1381,2.2768E-5,true
15,0.3,1190,2.0324E-5,true
15,0.3,687,5.238E-6,false
15,0.3,1305,5.657E-6,false
15,0.3,516,3.772E-6,false
15,0.3,1034,5.308E-6,false
15,0.3,1143,4.888E-6,false
15,0.3,1131,2.5701E-5,true
15,0.3,1407,2.5213E-5,true
15,0.3,1004,4.26E-6,false
15,0.3,1223,2.4374E-5,true
15,0.3,1157,5.308E-6,false
15,0.3,1037,5.168E-6,false
15,0.3,1280,4.749E-6,false
15,0.3,954,5.168E-6,false
15,0.3,1048,4.68E-6,false
15,0.3,1506,4.4838E-5,true
15,0.3,1313,7.543E-6,false
15,0.3,1016,7.193E-6,false
15,0.3,1126,5.168E-6,false
15,0.3,1032,4.26E-6,false
15,0.3,1224,5.238E-6,false
15,0.3,1157,4.889E-6,false
15,0.3,891,4.26E-6,false
15,0.3,1031,6.286E-6,false
15,0.3,1255,6.006E-6,false
15,0.3,250,6.146E-6,false
15,0.3,1220,9.15E-6,false
15,0.3,1315,5.8178E-5,false
15,0.3,248,4.61E-6,false
15,0.3,1285,2.3536E-5,true
15,0.3,988,5.238E-6,false
15,0.3,1223,5.168E-6,false
15,0.3,467,7.054E-6,false
15,0.3,453,4.191E-6,false
15,0.3,1287,2.7657E-5,true
15,0.3,1125,5.169E-6,false
15,0.3,1046,4.819E-6,false
15,0.3,1208,6.146E-6,false
15,0.3,1000,1.0336E-5,false
15,0.3,1220,2.626E-5,true
15,0.3,1347,6.565E-6,false
15,0.3,983,5.657E-6,false
15,0.3,1285,2.5213E-5,true
15,0.3,1033,6.076E-6,false
15,0.3,1315,3.6737E-5,true
15,0.3,250,6.147E-6,false
15,0.3,1207,5.727E-6,false
15,0.3,1317,5.797E-6,false
15,0.3,1286,7.123E-6,false
15,0.3,972,7.263E-6,false
15,0.3,1249,9.638E-6,false
15,0.3,1013,6.216E-6,false
15,0.3,1281,1.0406E-5,false
15,0.3,732,6.565E-6,false
15,0.3,311,8.241E-6,false
15,0.3,1317,5.72E-5,true
15,0.3,1159,6.635E-6,false
15,0.3,924,7.124E-6,false
15,0.3,719,9.428E-6,false
15,0.3,1080,6.635E-6,false
15,0.3,858,5.308E-6,false
15,0.3,921,3.3873E-5,false
15,0.3,218,4.749E-6,false
15,0.3,436,4.33E-6,false
15,0.3,924,5.726E-6,false
15,0.3,1222,5.587E-6,false
15,0.3,939,1.0546E-5,false
15,0.3,1506,7.124E-6,false
15,0.3,1128,8.032E-6,false
15,0.3,1018,6.146E-6,false
15,0.3,187,5.098E-6,false
15,0.3,671,4.75E-6,false
15,0.3,1096,6.216E-6,false
15,0.3,1127,6.076E-6,false
15,0.3,1163,2.619E-5,true
15,0.3,1472,9.01E-6,false
15,0.3,1065,5.797E-6,false
15,0.3,437,4.33E-6,false
15,0.3,248,3.842E-6,false
15,0.3,625,4.889E-6,false
15,0.3,890,5.797E-6,false
15,0.3,1125,4.679E-6,false
15,0.3,1346,6.146E-6,false
15,0.3,1452,6.774E-6,false
15,0.3,1140,6.285E-6,false
15,0.3,1378,2.7098E-5,true
15,0.3,1473,2.612E-5,true
15,0.3,1375,2.4794E-5,true
15,0.3,750,4.26E-6,false
15,0.3,1283,6.146E-6,false
15,0.3,517,4.26E-6,false
15,0.3,1222,2.2768E-5,true
15,0.3,282,4.261E-6,false
15,0.3,280,5.727E-6,false
15,0.3,958,4.819E-6,false
15,0.3,1503,5.294E-5,true
15,0.3,957,5.308E-6,false
15,0.3,1266,6.565E-6,false
15,0.3,1506,2.6819E-5,true
15,0.3,1035,6.286E-6,false
15,0.3,830,5.588E-6,false
15,0.3,1191,2.5352E-5,true
15,0.3,1282,2.1511E-5,true
15,0.3,1286,5.797E-6,false
15,0.3,248,4.331E-6,false
15,0.3,249,3.911E-6,false
15,0.3,1374,6.146E-6,false
15,0.3,1329,5.168E-6,false
15,0.3,1217,4.33E-6,false
15,0.3,1079,4.819E-6,false
15,0.3,783,4.749E-6,false
15,0.3,249,5.168E-6,false
15,0.3,1256,3.1498E-5,true
15,0.3,1534,2.5702E-5,true
15,0.5,1851,2.7238E-5,true
15,0.5,1921,7.683E-6,false
15,0.5,1790,2.6749E-5,true
15,0.5,1807,7.683E-6,false
15,0.5,1973,5.727E-6,false
15,0.5,1812,2.6261E-5,true
15,0.5,1782,6.355E-6,false
15,0.5,2125,2.9543E-5,true
15,0.5,1909,4.0927E-5,true
15,0.5,1842,4.1904E-5,true
15,0.5,2129,3.0451E-5,true
15,0.5,1749,1.1803E-5,false
15,0.5,2033,3.6248E-5,true
15,0.5,1751,3.2895E-5,true
15,0.5,2031,6.565E-6,false
15,0.5,1756,7.3403E-5,true
15,0.5,2000,2.2419E-5,true
15,0.5,1873,2.1651E-5,true
15,0.5,1873,2.158E-5,true
15,0.5,2032,2.2E-5,true
15,0.5,2092,2.2977E-5,true
15,0.5,1536,2.1022E-5,true
15,0.5,1998,2.0603E-5,true
15,0.5,1752,3.1009E-5,true
15,0.5,1778,9.568E-6,false
15,0.5,1903,5.796E-6,false
15,0.5,1941,2.5004E-5,true
15,0.5,1849,2.4095E-5,true
15,0.5,2091,5.657E-6,false
15,0.5,1906,2.4863E-5,true
15,0.5,2029,2.7727E-5,true
15,0.5,1971,6.705E-6,false
15,0.5,1626,3.0521E-5,true
15,0.5,1843,7.263E-6,false
15,0.5,1688,5.657E-6,false
15,0.5,1751,2.668E-5,true
15,0.5,1596,7.053E-6,false
15,0.5,1938,2.9124E-5,true
15,0.5,1850,2.5981E-5,true
15,0.5,1685,2.6889E-5,true
15,0.5,1722,6.565E-6,false
15,0.5,1787,2.8146E-5,true
15,0.5,1888,9.987E-6,false
15,0.5,1785,2.9054E-5,true
15,0.5,1876,6.285E-6,false
15,0.5,1440,2.5702E-5,true
15,0.5,1842,1.0337E-5,false
15,0.5,1660,3.6178E-5,true
15,0.5,1816,2.7657E-5,true
15,0.5,2000,2.7657E-5,true
15,0.5,1877,4.4978E-5,false
15,0.5,2193,4.9587E-5,true
15,0.5,1879,4.4279E-5,true
15,0.5,1843,1.1873E-5,false
15,0.5,1972,7.612E-6,false
15,0.5,1847,2.5422E-5,true
15,0.5,1806,7.752E-6,false
15,0.5,1908,1.1943E-5,false
15,0.5,1847,3.527E-5,true
15,0.5,1391,1.0895E-5,false
15,0.5,2066,2.5492E-5,true
15,0.5,1971,2.9054E-5,true
15,0.5,1759,5.797E-6,false
15,0.5,1754,2.5841E-5,true
15,0.5,2194,2.6609E-5,true
15,0.5,1933,2.9543E-5,true
15,0.5,1844,7.124E-6,false
15,0.5,1723,9.499E-6,false
15,0.5,1999,2.7168E-5,true
15,0.5,2125,3.1009E-5,true
15,0.5,1752,7.054E-6,false
15,0.5,1715,5.657E-6,false
15,0.5,1668,6.635E-6,false
15,0.5,1831,5.658E-6,false
15,0.5,2003,2.3327E-5,true
15,0.5,2000,5.587E-6,false
15,0.5,1879,2.3886E-5,true
15,0.5,1816,3.9111E-5,true
15,0.5,2099,3.8971E-5,true
15,0.5,1632,3.2476E-5,true
15,0.5,1848,7.124E-6,false
15,0.5,1533,5.238E-6,false
15,0.5,1692,6.635E-6,false
15,0.5,1693,2.1092E-5,true
15,0.5,2001,6.0622E-5,true
15,0.5,1563,2.5073E-5,true
15,0.5,1976,2.1092E-5,true
15,0.5,1691,5.587E-6,false
15,0.5,1936,2.2489E-5,true
15,0.5,1908,2.1371E-5,true
15,0.5,1594,6.286E-6,false
15,0.5,2251,2.2E-5,true
15,0.5,1690,6.216E-6,false
15,0.5,1848,5.238E-6,false
15,0.5,1967,2.1441E-5,true
15,0.5,1751,2.2489E-5,true
15,0.5,1682,6.216E-6,false
15,0.5,2003,2.1791E-5,true
15,0.5,2093,2.1162E-5,true
15,0.5,1661,6.705E-6,false
15,0.5,1750,2.2838E-5,true
15,0.5,1624,6.775E-6,false
15,0.5,1845,2.2E-5,true
15,0.5,1610,5.587E-6,false
15,0.5,1845,5.169E-6,false
15,0.5,1783,2.2838E-5,true
15,0.5,1513,7.193E-6,false
15,0.5,1813,2.2978E-5,true
15,0.5,1572,6.286E-6,false
15,0.5,1785,5.727E-6,false
15,0.5,1752,2.2E-5,true
15,0.5,1966,2.0882E-5,true
15,0.5,1723,2.0114E-5,true
15,0.5,1847,3.1009E-5,true
15,0.5,1657,3.0242E-5,true
15,0.5,1975,9.01E-6,false
15,0.5,1971,2.8635E-5,true
15,0.5,1783,2.4375E-5,true
15,0.5,1689,6.153E-5,true
15,0.5,2096,2.633E-5,true
15,0.5,2062,7.123E-6,false
15,0.5,2099,2.7168E-5,true
15,0.5,1757,2.2768E-5,true
15,0.5,2005,2.5981E-5,true
15,0.5,2063,2.4864E-5,true
15,0.5,2154,2.675E-5,true
15,0.5,1846,6.775E-6,false
15,0.5,1688,2.5213E-5,true
15,0.5,1824,8.102E-6,false
15,0.5,1625,2.6121E-5,true
15,0.5,1721,2.1441E-5,true
15,0.5,1531,2.0813E-5,true
15,0.5,1878,2.0184E-5,true
15,0.5,1875,2.4515E-5,true
15,0.5,1904,6.635E-6,false
15,0.5,1786,5.797E-6,false
15,0.5,1629,4.819E-6,false
15,0.5,2067,2.193E-5,true
15,0.5,1875,6.076E-6,false
15,0.5,1872,6.565E-6,false
15,0.5,2193,5.657E-6,false
15,0.5,1503,2.5701E-5,true
15,0.5,374,4.26E-6,false
15,0.5,1753,7.962E-6,false
15,0.5,1752,2.3187E-5,true
15,0.5,1811,6.635E-6,false
15,0.5,1690,3.4292E-5,true
15,0.5,2059,8.101E-6,false
15,0.5,1751,2.3397E-5,true
15,0.5,1569,2.1022E-5,true
15,0.5,2000,2.0394E-5,true
15,0.5,1972,2.0952E-5,true
15,0.5,2031,4.9238E-5,false
15,0.5,1851,7.473E-6,false
15,0.5,1912,2.1511E-5,true
15,0.5,1751,2.2629E-5,true
15,0.5,1908,2.0882E-5,true
15,0.5,2033,2.193E-5,true
15,0.5,1969,2.1092E-5,true
15,0.5,1596,6.216E-6,false
15,0.5,1969,2.3397E-5,true
15,0.5,1873,5.727E-6,false
15,0.5,1904,6.286E-6,false
15,0.5,1938,2.0812E-5,true
15,0.5,1623,2.1022E-5,true
15,0.5,2004,2.1441E-5,true
15,0.5,1783,2.0463E-5,true
15,0.5,1947,2.1022E-5,true
15,0.5,1967,6.216E-6,false
15,0.5,1598,2.1022E-5,true
15,0.5,2281,2.1441E-5,true
15,0.5,1940,2.3886E-5,true
15,0.5,2007,6.704E-6,false
15,0.5,1626,8.031E-6,false
15,0.5,2030,2.2978E-5,true
15,0.5,1722,2.3187E-5,true
15,0.5,1849,2.7657E-5,true
15,0.5,1942,3.0032E-5,true
15,0.5,2000,2.3886E-5,true
15,0.5,1693,2.3397E-5,true
15,0.5,1723,6.285E-6,false
15,0.5,1851,6.286E-6,false
15,0.5,2122,2.0953E-5,true
15,0.5,1851,2.0952E-5,true
15,0.5,1904,5.727E-6,false
15,0.5,1998,2.7098E-5,true
15,0.5,1939,6.9632E-5,true
15,0.5,2125,2.186E-5,true
15,0.5,2031,2.0952E-5,true
15,0.5,2095,3.1009E-5,true
15,0.5,2012,6.705E-6,false
15,0.5,1875,2.2489E-5,true
15,0.5,1969,8.451E-6,false
15,0.5,1535,2.5841E-5,true
15,0.5,1722,2.5213E-5,true
15,0.5,1655,6.634E-6,false
15,0.5,1937,5.727E-6,false
15,0.5,2060,2.165E-5,true
15,0.5,1504,2.2209E-5,true
15,0.5,2036,2.4585E-5,true
15,0.5,1906,2.1232E-5,true
15,0.5,1752,3.0521E-5,true
15,0.5,1750,1.3409E-5,false
15,0.5,1905,2.612E-5,true
15,0.5,1812,7.124E-6,false
15,0.5,1965,2.1791E-5,true
15,0.5,1754,2.661E-5,true
15,0.5,1657,8.59E-6,false
15,0.5,2156,2.619E-5,true
15,0.5,1568,2.0533E-5,true
15,0.5,1942,1.9905E-5,true
15,0.5,1640,5.727E-6,false
15,0.5,1816,6.146E-6,false
15,0.5,2064,2.2908E-5,true
15,0.5,2000,5.727E-6,false
15,0.5,1847,2.2E-5,true
15,0.5,1751,3.0031E-5,true
15,0.5,1888,1.0895E-5,false
15,0.5,1938,2.7448E-5,true
15,0.5,2095,3.2127E-5,true
15,0.5,1883,5.8457E-5,true
15,0.5,1719,2.6679E-5,false
15,0.5,1565,2.9124E-5,true
15,0.5,2004,2.0114E-5,true
15,0.5,1724,1.9905E-5,true
15,0.5,1818,2.5771E-5,true
15,0.5,1969,2.2E-5,true
15,0.5,2125,2.4724E-5,true
15,0.5,1846,2.2419E-5,true
15,0.5,1782,2.4305E-5,true
15,0.5,1723,2.0533E-5,true
15,0.5,1974,2.2279E-5,true
15,0.5,1842,5.866E-6,false
15,0.5,1941,2.179E-5,true
15,0.5,1972,4.819E-6,false
15,0.5,1971,1.9905E-5,true
15,0.5,1942,2.3885E-5,true
15,0.5,1885,5.238E-6,false
15,0.5,1692,4.749E-6,false
15,0.5,1785,5.169E-6,false
15,0.5,1943,2.626E-5,true
15,0.5,1937,2.4165E-5,true
15,0.5,1846,2.179E-5,true
15,0.5,1662,3.2476E-5,true
15,0.5,1846,1.1873E-5,false
15,0.5,1939,3.4781E-5,true
15,0.5,1755,1.0476E-5,false
15,0.5,1848,6.1041E-5,true
15,0.5,1970,3.3803E-5,true
15,0.5,1633,3.4222E-5,true
15,0.5,2003,4.0019E-5,true
15,0.5,1785,5.4406E-5,true
15,0.5,1846,3.534E-5,true
15,0.5,1751,3.8483E-5,true
15,0.5,2032,1.4177E-5,false
15,0.5,1967,7.613E-6,false
15,0.5,1935,5.727E-6,false
15,0.5,1843,2.9613E-5,true
15,0.5,1688,2.5212E-5,true
15,0.5,1693,3.101E-5,true
15,0.5,1658,3.7086E-5,true
15,0.5,1721,3.7156E-5,true
15,0.5,1848,3.2826E-5,true
15,0.5,1783,3.6737E-5,true
15,0.5,1667,1.2502E-5,false
15,0.5,1969,3.8761E-5,true
15,0.5,2062,4.1416E-5,true
15,0.5,1720,8.032E-6,false
15,0.5,1658,2.4794E-5,true
15,0.5,2313,2.0883E-5,true
15,0.5,1752,4.749E-6,false
15,0.5,1660,2.7657E-5,true
15,0.5,1946,2.2E-5,true
15,0.5,1976,1.9626E-5,true
15,0.5,1688,4.33E-6,false
15,0.5,1883,4.33E-6,false
15,0.5,2217,1.9904E-5,true
15,0.5,1785,2.2908E-5,true
15,0.5,2162,1.9276E-5,true
15,0.5,1818,2.0253E-5,true
15,0.5,2035,2.4235E-5,true
15,0.5,1969,2.1301E-5,true
15,0.5,1910,1.9415E-5,true
15,0.5,1912,1.8507E-5,true
15,0.5,1948,2.2908E-5,true
15,0.5,1939,1.9555E-5,true
15,0.5,1818,2.2628E-5,true
15,0.5,2094,5.098E-6,false
15,0.5,1781,4.0438E-5,true
15,0.5,2039,6.146E-6,false
15,0.5,1997,2.4235E-5,true
15,0.5,1595,1.9137E-5,true
15,0.5,1968,2.1861E-5,true
15,0.5,1907,5.727E-6,false
15,0.5,2092,4.33E-6,false
15,0.5,1748,3.911E-6,false
15,0.5,2031,2.186E-5,true
15,0.5,1689,2.0114E-5,true
15,0.5,1906,2.1092E-5,true
15,0.5,2185,1.9416E-5,true
15,0.7,2502,1.8927E-5,true
15,0.7,2561,4.33E-6,false
15,0.7,2654,1.9625E-5,true
15,0.7,2468,2.3746E-5,true
15,0.7,2377,2.4584E-5,true
15,0.7,2439,1.8857E-5,true
15,0.7,2402,2.4584E-5,true
15,0.7,2622,3.5758E-5,true
15,0.7,2408,3.2476E-5,true
15,0.7,2587,2.4305E-5,true
15,0.7,2375,4.2743E-5,true
15,0.7,2570,2.3467E-5,true
15,0.7,2154,2.4933E-5,true
15,0.7,2505,6.775E-6,false
15,0.7,2666,2.1093E-5,true
15,0.7,2560,2.0044E-5,true
15,0.7,2528,3.0451E-5,true
15,0.7,2687,2.2908E-5,true
15,0.7,2441,3.6178E-5,true
15,0.7,2653,2.0184E-5,true
15,0.7,2622,2.3188E-5,true
15,0.7,2651,2.4026E-5,true
15,0.7,2058,5.867E-6,false
15,0.7,2565,2.6679E-5,true
15,0.7,2533,1.9905E-5,true
15,0.7,2593,1.9905E-5,true
15,0.7,2503,1.9486E-5,true
15,0.7,2558,2.0953E-5,true
15,0.7,2322,1.8997E-5,true
15,0.7,2374,1.9485E-5,true
15,0.7,2528,2.0533E-5,true
15,0.7,2438,2.3467E-5,true
15,0.7,2408,2.0603E-5,true
15,0.7,2439,2.6679E-5,true
15,0.7,2531,3.2895E-5,true
15,0.7,2497,3.4082E-5,true
15,0.7,2496,3.2895E-5,true
15,0.7,2592,3.3385E-5,true
15,0.7,2562,6.215E-6,false
15,0.7,2467,5.169E-6,false
15,0.7,2402,2.1092E-5,true
15,0.7,2648,1.32E-5,false
15,0.7,2465,2.3537E-5,true
15,0.7,2344,5.657E-6,false
15,0.7,2679,2.3466E-5,true
15,0.7,2311,1.8508E-5,true
15,0.7,2221,2.0114E-5,true
15,0.7,2476,2.0044E-5,true
15,0.7,2318,2.0115E-5,true
15,0.7,2378,2.9543E-5,true
15,0.7,2617,4.2813E-5,true
15,0.7,2370,8.241E-6,false
15,0.7,2508,2.9473E-5,true
15,0.7,2251,2.0464E-5,true
15,0.7,2504,2.1022E-5,true
15,0.7,2935,2.2E-5,true
15,0.7,2285,8.241E-6,false
15,0.7,2219,3.4781E-5,true
